#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
260000,-2572666.4410754573,300.4461529449789,1914.7127057343541,1.0182879474042277,32.5
262000,-2571110.388705265,301.6379587550689,1915.997204636242,1.0176052795239818,32.5
264000,-2571979.735326791,299.56428462370314,1916.9050741652509,1.0171233293020905,32.5
266000,-2573097.9510151297,300.2403295300011,1915.4176244090595,1.0179131935222518,32.5
268000,-2572975.210461676,300.56337428752477,1913.2087275553308,1.0190884261135296,32.5
270000,-2570176.1115483604,300.3527562423883,1917.7042925912656,1.0166994351128518,32.5
272000,-2573024.828682076,300.6730848141217,1915.9405698030155,1.0176353597395191,32.5
274000,-2574433.238408372,299.7039210138087,1915.7304319831253,1.017746984878614,32.5
276000,-2572697.1600114238,300.1883298182965,1915.4966395510728,1.0178712041217577,32.5
278000,-2569569.0198807307,300.14766687906894,1918.1187663929577,1.0164797431482913,32.5
280000,-2573015.520366993,301.4970062867623,1913.311872091672,1.0190334881785619,32.5
282000,-2573884.951601265,300.5267052350142,1914.5863292568656,1.01835516173763,32.5
284000,-2571402.743221706,301.09322459094494,1915.297007468909,1.0179772971961274,32.5
286000,-2571107.1284480374,299.59003550333216,1915.135097262152,1.0180633594874502,32.5
288000,-2570542.563275866,299.9254579511808,1918.6702525697112,1.016187574899711,32.5
290000,-2571882.5360735133,299.7564978346491,1916.7859375406053,1.0171865479630418,32.5
292000,-2574264.593074633,300.0657258069291,1917.3927122691073,1.016864650895463,32.5
294000,-2571794.5226246174,300.95633914769445,1916.0876509210168,1.0175572448649954,32.6
296000,-2570918.2346445583,300.8471474384958,1919.0391966408502,1.0159922081862116,32.6
298000,-2570872.7759108543,300.87717589536663,1917.5310258482937,1.0167913033524416,32.6
300000,-2570570.193773903,299.23749652491,1917.488334636129,1.0168139413275856,32.6
302000,-2574446.496724492,300.24911062246827,1912.251251082542,1.019598690228218,32.6
304000,-2573475.2301792745,299.22890457918584,1911.0151532766204,1.0202581950478162,32.6
306000,-2573130.106479738,299.83514883728645,1911.505841084921,1.019996292495981,32.6
308000,-2572534.860041,299.9033427556679,1915.0479527684608,1.0181096865864032,32.6
310000,-2571993.475314727,301.0019745666342,1915.0612586746013,1.018102612728129,32.6
312000,-2572333.3446804937,299.23896030567437,1916.3610575581777,1.017412070288764,32.6
314000,-2571693.1113086566,300.4302245914358,1918.381496926507,1.0163405319091883,32.6
316000,-2572917.14525909,299.57180259827743,1914.2146932507062,1.018552870723197,32.6
318000,-2571418.327947391,300.1501356726838,1917.1275647881073,1.017005287911828,32.6
320000,-2570528.1550284717,300.28658772770797,1919.040611627786,1.0159914590537062,32.7
322000,-2573189.488410631,300.3334713774381,1912.9364550001758,1.0192334752650483,32.7
324000,-2571416.0632764082,300.2184923239274,1916.35100939801,1.0174174049687827,32.7
326000,-2571259.2718193177,300.3935711296481,1918.681900230711,1.016181405972812,32.7
328000,-2570638.539093893,300.31008136121505,1916.8186714970368,1.017169177232759,32.7
330000,-2572219.9802679345,299.6216666647369,1916.0117496705107,1.0175975545694427,32.7
332000,-2573183.6110703107,300.86293776221453,1914.947815893263,1.0181629258035647,32.7
334000,-2570663.202020902,301.2474603877911,1915.4565357552967,1.0178925152286058,32.7
336000,-2570239.909694303,300.3325097464954,1917.4478382686214,1.0168354163686444,32.7
338000,-2573183.0350911207,300.7570325271176,1914.8705896121207,1.0182039880752312,32.7
340000,-2572335.509247696,300.4171182799961,1913.9326636902354,1.018702960652637,32.7
342000,-2571956.705811359,299.0413203824597,1915.536461364454,1.017850043742953,32.7
344000,-2570625.381757522,300.2177663472368,1917.516732496268,1.0167988826114849,32.7
346000,-2573547.301029768,300.762203516482,1916.0211572738588,1.0175925581975993,32.7
348000,-2570827.8239121735,300.45575316548405,1918.0844417590781,1.0164979333250477,32.7
350000,-2572353.692562379,299.4866991084229,1917.435137185174,1.0168421518827828,32.7
352000,-2572261.648394551,299.89042624723675,1919.743514718652,1.0156194596009733,32.7
354000,-2568012.5721845347,299.8904266653697,1919.3217875917837,1.015842618781189,32.7
356000,-2571195.0521668904,300.03743759183965,1919.2036075326023,1.0159051719883296,32.7
358000,-2571134.377864575,299.8596730071758,1916.6991105235988,1.0172326268041147,32.7
360000,-2573998.22216776,300.8423392421383,1912.9820049065968,1.019209206354363,32.7
362000,-2572852.234001957,301.6791798213808,1915.2451446982573,1.0180048629222378,32.7
364000,-2570333.9525485,299.7024970099144,1917.8833032731832,1.0166045387972762,32.7
366000,-2568992.9906429984,299.26006012068643,1916.5054081864475,1.017335439108425,32.7
368000,-2569891.2308845297,300.30355741955674,1918.4606924495235,1.0162985765955848,32.7
370000,-2572128.9884814993,300.5207742709923,1918.34732662557,1.016358635336731,32.7
372000,-2571528.555092465,299.23418167262275,1916.8553647120793,1.0171497061719568,32.7
374000,-2569289.918887643,299.92694245104013,1917.4944860745736,1.0168106793268785,32.7
376000,-2572257.087519534,300.6166043107409,1916.6198926069505,1.017274671160303,32.7
378000,-2569928.1508360803,300.33851085975544,1916.2992225084936,1.0174449000917387,32.7
380000,-2570996.9142817054,299.95966189015303,1920.4078049446032,1.0152681456360115,32.7
382000,-2569561.474067688,302.4941154426199,1918.2830278280724,1.0163927025922563,32.7
384000,-2569888.7393544577,302.25964424940406,1917.2145381222183,1.0169591520522572,32.7
386000,-2571680.888697017,300.343622934785,1917.6444031315136,1.016731187391741,32.7
388000,-2571201.2884163912,300.79924678084024,1918.1022988757372,1.0164884699496115,32.7
390000,-2571898.9694989957,301.06185609121945,1914.8095412191146,1.0182364506862045,32.7
392000,-2570877.3957806993,301.0888588273838,1918.2070701765545,1.0164329499690432,32.7
394000,-2571794.4065574687,300.48288872621094,1915.379971522923,1.0179332038440376,32.8
396000,-2570065.408031961,300.02359641739923,1917.9695834771799,1.0165588066606734,32.8
398000,-2570442.290523544,301.0187445627882,1921.993873530887,1.0144303256332403,32.8
400000,-2570113.924031114,299.902168466822,1916.5321038379582,1.017321268496674,32.8
402000,-2571880.462349696,300.85229454635976,1916.7218520401977,1.0172205575450084,32.8
404000,-2569466.3186016083,301.25126279964985,1917.7131884438834,1.016694718866238,32.8
406000,-2572202.2819086406,300.4656597904271,1916.156726701336,1.017520562812985,32.8
408000,-2572443.6266484726,301.32033462202537,1914.2056871817858,1.0185576628714046,32.8
410000,-2572265.6758078784,301.2868931023686,1914.4152099290359,1.0184461870543244,32.8
412000,-2571254.589932954,300.7325593140315,1914.9930197055533,1.0181388918539338,32.8
414000,-2574050.4055891633,299.58185784753204,1919.3661505327475,1.0158191392767115,32.8
416000,-2573127.089117514,300.6091905291103,1917.54871379332,1.0167819242172218,32.8
418000,-2571083.996020278,300.2869292421166,1913.7904846251165,1.018778641995889,32.8
420000,-2573153.3037463296,300.2108122311054,1917.3067592893992,1.0169102370001804,32.8
422000,-2569966.8889191058,299.9608257755051,1917.06435640173,1.0170388200480713,32.8
424000,-2571204.795065189,299.17253236726793,1916.7987982992247,1.0171797231514463,32.8
426000,-2571067.545120584,300.1520838187826,1918.7009253513208,1.0161713298981334,32.8
428000,-2570895.7587885577,299.07821066869354,1913.6680261679126,1.0188438351532316,32.8
430000,-2570755.036959367,300.8939254639519,1915.8343854843931,1.017691761753231,32.8
432000,-2571786.3608808704,301.23105933668893,1915.5561743508208,1.0178395690493343,32.8
434000,-2573156.0974305402,300.56620022800575,1916.1195453799596,1.017540307279944,32.8
436000,-2572651.889141785,299.98757764382714,1915.0263880552668,1.0181211513074788,32.8
438000,-2572828.763033457,301.164850495709,1916.486013543251,1.017345734439418,32.7
440000,-2571544.548657408,301.06188001256083,1919.9685936569947,1.0155003979921104,32.7
442000,-2571458.962597063,301.08181215122005,1918.2473726844298,1.0164115946435757,32.7
444000,-2569321.3089780807,299.9918394930942,1915.8126923381055,1.0177032852890922,32.7
446000,-2573383.3104517777,299.98670353167876,1917.4302857414812,1.0168447246764225,32.7
448000,-2569924.959790949,299.1998873924297,1916.0900706237203,1.0175559598596324,32.7
450000,-2572813.1252279207,299.4098088742429,1915.3515756971806,1.0179482950963386,32.7
452000,-2574232.2162740156,300.5719218098675,1915.8172706628463,1.017700853232444,32.7
454000,-2571296.0304108784,299.8504019314607,1918.6045802597082,1.0162223581928014,32.7
456000,-2569693.265029555,299.83535449047486,1917.6210646924915,1.0167435615355467,32.7
458000,-2574297.122153675,299.95637905697026,1914.0763309987462,1.018626498543912,32.7
460000,-2573189.3360106405,298.84912574160563,1913.123616568383,1.0191337632893307,32.7
462000,-2573972.190679578,299.6565879817494,1916.7156572159452,1.0172238452014513,32.7
464000,-2566495.0009852704,300.83667460977637,1920.134049939012,1.0154128932055335,32.7
466000,-2570528.367888421,300.5959470641921,1919.4693580643338,1.01576451991774,32.7
468000,-2568861.9264748134,299.9652429548574,1921.0463271141675,1.0149306882775444,32.7
470000,-2570843.642804457,300.4132773199622,1918.3499942016053,1.0163572220315746,32.7
472000,-2574725.974880697,297.56710552369213,1913.9053611878298,1.0187174927923124,32.7
474000,-2571900.0176828746,298.78900381608764,1913.4439823786713,1.018963130850192,32.7
476000,-2569561.3200691734,300.36364075634447,1921.6968084412704,1.0145871411278962,32.7
478000,-2570101.7543578856,300.82263522631825,1920.1436477387965,1.0154078176844084,32.7
480000,-2569383.0526163727,299.9039065908839,1919.0668817776655,1.0159775511236808,32.7
482000,-2570170.2493713517,299.4072616789721,1916.3524073761866,1.0174166627632661,32.7
484000,-2570958.4581017233,300.60518647030744,1917.726411594533,1.0166877085297525,32.7
486000,-2570604.67912524,300.9678447128709,1917.803197129773,1.0166470021058671,32.7
488000,-2568654.8943267576,299.5866806718035,1918.1704893591207,1.0164523340375515,32.7
490000,-2571006.5215842407,299.80658417937354,1918.9189241145075,1.0160558877654202,32.7
492000,-2570779.6383088995,299.2961638837831,1918.3310863059658,1.0163672396851609,32.7
494000,-2571525.6014309563,301.992944752708,1918.8509454375335,1.016091883336179,32.7
496000,-2571668.3642120063,299.8719042380871,1917.4844008264872,1.0168160273693205,32.7
498000,-2572082.4371025506,302.17069081089517,1917.1299698404994,1.0170040120718804,32.7
500000,-2572280.5216086395,300.8088712736968,1915.374376820875,1.0179361771703228,32.7
502000,-2571744.2919163443,299.6594305632619,1914.9417247362453,1.0181661644348874,32.7
504000,-2572500.5029061176,299.92465153863554,1918.383130214886,1.016339666609054,32.7
506000,-2573817.06943175,299.7340868224401,1914.7340806215486,1.0182765798779339,32.7
508000,-2570088.6894758847,300.4044021610417,1914.9856347913867,1.018142818185385,32.7
510000,-2571816.4849427454,301.30062123454053,1917.838626424494,1.0166282210229498,32.7
512000,-2571096.5249878187,299.7067134020958,1915.9149555697402,1.0176489647011682,32.7
514000,-2572217.309606351,300.43593848029525,1914.9207073321236,1.0181773394196578,32.7
516000,-2572548.5849259887,299.7059524317444,1915.4671757492838,1.0178868610621556,32.7
518000,-2568167.134198522,299.0314026238001,1919.8639962546674,1.0155557241526612,32.7
520000,-2569285.210908385,302.2436582095064,1918.4940103683257,1.0162809268383945,32.7
522000,-2571691.2894421592,300.1561181916603,1916.9608841613433,1.0170937169873568,32.7
524000,-2570009.6938525047,299.79128507071937,1913.725702196989,1.018813129150489,32.7
526000,-2570240.9651061315,300.375750871893,1917.5283957430902,1.016792697995725,32.7
528000,-2571055.247178508,300.6150180609901,1916.0695950558131,1.0175668337006503,32.7
530000,-2571475.636518238,299.8663032073051,1917.3226588118291,1.0169018042061235,32.7
532000,-2571070.398386296,301.0638787487926,1918.859249068251,1.0160874863217662,32.7
534000,-2570865.0957893264,300.4482450541208,1917.0631950811805,1.0170394361509125,32.7
536000,-2571216.43055138,300.15873490041304,1919.096141835314,1.0159620607263697,32.7
538000,-2572053.009728851,300.9210625010315,1916.976064312232,1.01708566282519,32.7
540000,-2574975.750739213,299.8151087691731,1915.307112614016,1.0179719263559963,32.7
542000,-2574811.0734235607,300.66403344210164,1913.7770041598808,1.0187858181768321,32.7
544000,-2571029.1212239712,299.5090836041016,1914.4672250911447,1.0184185163567934,32.7
546000,-2569874.8848575484,300.3150898412117,1914.881509100775,1.0181981818324726,32.7
548000,-2570835.413223872,300.6191823255102,1918.4222904654596,1.0163189203342582,32.7
550000,-2570385.5262258463,299.42519151829725,1917.427772060078,1.0168460577246403,32.7
552000,-2571410.9175725244,300.28009949148475,1917.1898566002624,1.0169722441826756,32.7
554000,-2573550.4873551913,300.54194215208315,1914.33435718055,1.01848920157428,32.7
556000,-2568499.031560868,301.4034945106321,1917.7781446360884,1.016660282861345,32.7
558000,-2572603.1071765553,301.43244513124745,1918.4314030083497,1.0163140928227106,32.7
560000,-2571273.9238907956,300.1920213552317,1921.0794655687446,1.014913180810979,32.7
562000,-2574250.901796164,299.9842091769189,1913.8496439371766,1.0187471503665477,32.7
564000,-2571131.047375649,300.3384525476522,1917.1256830787725,1.0170062861292954,32.7
566000,-2569935.01757795,299.81964589962354,1916.4231113274946,1.0173791264917826,32.7
568000,-2570873.8599726185,300.15985563201167,1920.2304683549291,1.0153619073971747,32.7
570000,-2571982.2918775845,300.42926983913105,1916.2926428797143,1.0174483935089738,32.7
572000,-2572294.3803840987,300.3942092860164,1916.5487983217452,1.017312406915149,32.7
574000,-2572162.3824543618,300.00830637097295,1918.0998810315784,1.0164897512753308,32.7
576000,-2570937.540857956,300.40272436981326,1913.1410697720958,1.0191244659356424,32.7
578000,-2569814.7110692784,300.49976245579444,1916.796725543294,1.0171808230934882,32.7
580000,-2573041.9235631637,300.3553035929197,1916.4427036743396,1.017368725531357,32.7
582000,-2571758.905028127,301.065366266772,1915.8591212774436,1.0176786222626868,32.7
584000,-2571413.153871827,301.314593480656,1917.9987010981442,1.0165433740256027,32.7
586000,-2572035.371795859,299.77609845012813,1917.5526491651315,1.016779837487074,32.7
588000,-2571697.815433886,298.9838744928657,1917.8869237401882,1.0166026197147982,32.7
590000,-2572303.2055619378,299.7300158790286,1914.4000641408925,1.0184542444977365,32.7
592000,-2574627.8182904515,299.5543572931243,1914.3108755991298,1.0185016947055772,32.7
594000,-2572051.2448810637,299.4596057318665,1917.205397586008,1.0169640005426512,32.7
596000,-2569984.6977025773,299.4712781529875,1917.8781055419474,1.0166072939448272,32.7
598000,-2570518.4329601526,300.1623792206729,1917.8352487547993,1.0166300114970455,32.7
600000,-2568837.1595159676,299.7995869424604,1919.3685246306584,1.0158178827936206,32.7
602000,-2574055.772001285,301.0430928691357,1914.0885294385823,1.0186200068619096,32.7
604000,-2572451.9921432007,300.1382577399579,1918.6365269980902,1.0162054373277194,32.7
606000,-2568461.757269403,300.4271979877474,1917.7551350426504,1.0166724809461503,32.7
608000,-2573056.591828145,298.89359897179554,1915.638386200058,1.017795887280478,32.7
610000,-2569478.772857111,300.5412989576818,1917.4241318190293,1.016847988212892,32.7
612000,-2573479.0036815237,301.0181388477186,1916.1467912665491,1.0175258387705697,32.7
614000,-2573946.7029987667,301.06483652483126,1916.9745958239707,1.0170864419582886,32.7
616000,-2573238.6731172316,298.9532076005871,1915.6651390173831,1.0177816734667522,32.7
618000,-2572446.5955221,300.1913236350506,1917.7791093342098,1.0166597714519443,32.7
620000,-2570674.7905912027,300.1495002166912,1916.057090244424,1.017573474672569,32.7
622000,-2571343.874888843,299.9050012986874,1915.6215359541713,1.0178048400462727,32.7
624000,-2571664.754592439,300.97148929603935,1918.0825103849259,1.0164989568669567,32.7
626000,-2571244.643907085,301.03240249261023,1918.4204767068857,1.0163198812065894,32.7
628000,-2573018.3227741234,299.9472346222697,1915.3861554002165,1.017929917418474,32.7
630000,-2570987.443788223,300.8536255278268,1914.8814580796754,1.018198208961876,32.7
632000,-2569036.79450709,300.0318556745357,1920.3189604750974,1.0153151174993646,32.7
634000,-2571853.1786863375,301.37975868225385,1916.8638766454867,1.0171451894659613,32.7
636000,-2569649.0784834567,301.05049862533843,1917.3124923115108,1.0169071963018605,32.7
638000,-2572000.3270002864,300.94984367296297,1916.9184305864103,1.0171162423403604,32.7
640000,-2570468.5365796313,300.418438296503,1915.856943887329,1.0176797788643734,32.7
642000,-2570852.5029471274,300.1809573829267,1919.280619729248,1.0158644082312873,32.7
644000,-2571648.237943949,299.6199004667019,1916.0017025049106,1.0176028906665513,32.7
646000,-2571899.903751407,300.39032276061715,1914.9514088981923,1.0181610154342497,32.7
648000,-2573973.870403534,300.13046425561436,1914.358560729304,1.0184763246485298,32.7
650000,-2573593.3714533914,298.2226009521634,1915.2840904084696,1.0179841626394,32.7
652000,-2572992.1612525545,300.016398862517,1914.6734562684028,1.0183088215945444,32.7
654000,-2569816.5582709126,299.2767992565191,1918.63241237548,1.0162076166414025,32.7
656000,-2571411.9776247405,300.59619523838705,1918.1940397778626,1.016439854654548,32.7
658000,-2573389.2284791674,300.23284382124274,1915.0424386505763,1.0181126181020281,32.7
660000,-2573984.1642433815,299.84164516390774,1913.265908348857,1.01905796914222,32.7
